,state,county_name,unemployment_rate_2010,population_total_2010,urban_population_prc,rural_population_prc,crime_per_capita,per_capita_sme_num,per_capita_large_num,avg_ann_pay_per_emp_sme,avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total,population_jail_prc,2008_dem_%_vote,2008_rep_%_vote,2008_other_%_vote,smoke_percent_2010,popul_hs_grad_prc,popul_college_grad_prc,popul_single_paren_prc,liquor_stores_per10k,police_per_1000,WhiteNonHispanicPct2010,BlackNonHispanicPct2010,AsianNonHispanicPct2010,NativeAmericanNonHispanicPct2010,HispanicPct2010,MultipleRacePct2010,popul_single_paren_prc_unemployment_rate_2010,AsianNonHispanicPct2010_population_total_2010,rural_population_prc_urban_population_prc,avg_ann_pay_per_emp_large_urban_population_prc,avg_ann_pay_per_emp_total_urban_population_prc,popul_college_grad_prc_urban_population_prc,AsianNonHispanicPct2010_urban_population_prc,urban_population_prc_rural_population_prc,liquor_stores_per10k_per_capita_sme_num,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_sme,AsianNonHispanicPct2010_avg_ann_pay_per_emp_sme,urban_population_prc_avg_ann_pay_per_emp_large,avg_ann_pay_per_emp_total_avg_ann_pay_per_emp_large,urban_population_prc_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_sme_avg_ann_pay_per_emp_total,avg_ann_pay_per_emp_large_avg_ann_pay_per_emp_total,popul_college_grad_prc_avg_ann_pay_per_emp_total,AsianNonHispanicPct2010_avg_ann_pay_per_emp_total,2008_rep_%_vote_2008_dem_%_vote,2008_dem_%_vote_2008_rep_%_vote,popul_college_grad_prc_smoke_percent_2010,popul_single_paren_prc_popul_hs_grad_prc,WhiteNonHispanicPct2010_popul_hs_grad_prc,urban_population_prc_popul_college_grad_prc,avg_ann_pay_per_emp_total_popul_college_grad_prc,smoke_percent_2010_popul_college_grad_prc,AsianNonHispanicPct2010_popul_college_grad_prc,unemployment_rate_2010_popul_single_paren_prc,popul_hs_grad_prc_popul_single_paren_prc,WhiteNonHispanicPct2010_popul_single_paren_prc,BlackNonHispanicPct2010_popul_single_paren_prc,per_capita_sme_num_liquor_stores_per10k,popul_hs_grad_prc_WhiteNonHispanicPct2010,popul_single_paren_prc_WhiteNonHispanicPct2010,BlackNonHispanicPct2010_WhiteNonHispanicPct2010,HispanicPct2010_WhiteNonHispanicPct2010,popul_single_paren_prc_BlackNonHispanicPct2010,WhiteNonHispanicPct2010_BlackNonHispanicPct2010,population_total_2010_AsianNonHispanicPct2010,urban_population_prc_AsianNonHispanicPct2010,avg_ann_pay_per_emp_sme_AsianNonHispanicPct2010,avg_ann_pay_per_emp_total_AsianNonHispanicPct2010,popul_college_grad_prc_AsianNonHispanicPct2010,WhiteNonHispanicPct2010_HispanicPct2010
619,IN,St. Joseph,11.3,266931.0,0.909984228,0.090015772,0.003817466,0.016742154,0.002019248,34223.89877,37296.82916,35902.66585,0.002352668,0.580374866,0.409750906,0.009874228,24.73,67.0,26.0,9.0,0.8,1.0002584937680523,75.56,12.52,1.87,0.3,7.27,2.89,101.7,499160.97000000003,0.08191293279124401,33939.526290010486,32670.85966665421,23.659589928,1.7016705063600002,0.08191293279124401,0.013393723199999999,1228729201.6235359,63998.690699900006,33939.526290010486,1339055594.5960162,32670.85966665421,1228729201.6235359,1339055594.5960162,933469.3121,67137.9851395,0.2378091271631286,0.2378091271631286,642.98,603.0,5062.52,23.659589928,933469.3121,642.98,48.620000000000005,101.7,603.0,680.04,112.67999999999999,0.013393723199999999,5062.52,680.04,946.0112,549.3212,112.67999999999999,946.0112,499160.97000000003,1.7016705063600002,63998.690699900006,67137.9851395,48.620000000000005,549.3212
620,IN,Scott,12.8,24181.0,0.472850585,0.527149415,0.00372193,0.014101981,0.002605351,24440.96872,32142.06349,27973.96687,0.003897688,0.481131013,0.500732229,0.018136758,31.19,63.0,10.0,13.0,1.7,1.0752243496960423,97.06,0.22,0.43,0.18,1.46,0.74,166.4,10397.83,0.24926290926515776,15198.393524353642,13227.506599250119,4.7285058499999995,0.20332575155,0.24926290926515776,0.023973367699999998,683710849.2439864,10509.6165496,15198.393524353642,899141019.2026966,13227.506599250119,683710849.2439864,899141019.2026966,279739.6687,12028.8057541,0.24091780458051798,0.24091780458051798,311.90000000000003,819.0,6114.78,4.7285058499999995,279739.6687,311.90000000000003,4.3,166.4,819.0,1261.78,2.86,0.023973367699999998,6114.78,1261.78,21.3532,141.7076,2.86,21.3532,10397.83,0.20332575155,10509.6165496,12028.8057541,4.3,141.7076
621,IN,Shelby,10.7,44436.0,0.479521109,0.520478891,0.000832658,0.016383113,0.002813034,30637.20852,38007.20955,34973.9203,0.004008912,0.397575964,0.587970866,0.014453169,28.22,73.0,14.0,7.0,0.9,1.9128634440543704,93.67,0.96,0.54,0.19,3.71,1.15,74.89999999999999,23995.440000000002,0.2495806150234101,18225.25927341139,16770.73304833361,6.713295526,0.25894139886,0.2495806150234101,0.0147448017,1071503288.9929609,16544.092600800002,18225.25927341139,1329261117.6270988,16770.73304833361,1071503288.9929609,1329261117.6270988,489634.8842,18885.916962,0.23376308385386485,0.23376308385386485,395.08,511.0,6837.91,6.713295526,489634.8842,395.08,7.5600000000000005,74.89999999999999,511.0,655.69,6.72,0.0147448017,6837.91,655.69,89.9232,347.5157,6.72,89.9232,23995.440000000002,0.25894139886,16544.092600800002,18885.916962,7.5600000000000005,347.5157
622,IN,Spencer,8.6,20952.0,0.0,1.0,0.000143184,0.016609393,0.001431844,31064.7762,31423.78855,31203.68161,0.002495704,0.494941558,0.491209115,0.013849327,23.32,90.0,18.0,6.0,1.0,0.7159221076746849,95.94,0.46,0.33,0.18,2.47,0.79,51.599999999999994,6914.160000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.016609393,969335385.8307056,10251.376146,0.0,980537892.8941636,0.0,969335385.8307056,980537892.8941636,561666.2689799999,10297.2149313,0.24311980468190117,0.24311980468190117,419.76,540.0,8634.6,0.0,561666.2689799999,419.76,5.94,51.599999999999994,540.0,575.64,2.7600000000000002,0.016609393,8634.6,575.64,44.132400000000004,236.9718,2.7600000000000002,44.132400000000004,6914.160000000001,0.0,10251.376146,10297.2149313,5.94,236.9718
623,IN,Starke,13.0,23363.0,0.176176005,0.823823995,0.001326884,0.012541198,0.001155674,24136.30106,0.0,26508.63529,0.003063391,0.504753856,0.472533277,0.022712867,29.64,67.0,10.0,10.0,0.4,1.1128707785815175,95.07,0.27,0.18,0.26,3.28,1.25,130.0,4205.34,0.14513802026224,0.0,4670.185463394216,1.76176005,0.0317116809,0.14513802026224,0.0050164792,639820402.0491804,4344.5341908,0.0,0.0,4670.185463394216,639820402.0491804,0.0,265086.3529,4771.5543522,0.23851299365406609,0.23851299365406609,296.4,670.0,6369.69,1.76176005,265086.3529,296.4,1.7999999999999998,130.0,670.0,950.6999999999999,2.7,0.0050164792,6369.69,950.6999999999999,25.6689,311.82959999999997,2.7,25.6689,4205.34,0.0317116809,4344.5341908,4771.5543522,1.7999999999999998,311.82959999999997
624,IN,Steuben,10.8,34185.0,0.327512067,0.672487933,0.001082346,0.022583004,0.003481059,27495.67301,28162.60163,27738.65944,0.003674711,0.444224516,0.542485508,0.013289976,24.5,79.0,18.0,10.0,1.5,1.6966505777387744,95.11,0.45,0.47,0.24,2.87,0.93,108.0,16066.949999999999,0.2202479129693875,9223.59187193887,9084.745689003463,5.895217206,0.15393067149,0.2202479129693875,0.033874506,762693109.6979897,12922.9663147,9223.59187193887,781192815.5589589,9084.745689003463,762693109.6979897,781192815.5589589,499295.86991999997,13037.169936799999,0.24098536222831413,0.24098536222831413,441.0,790.0,7513.69,5.895217206,499295.86991999997,441.0,8.459999999999999,108.0,790.0,951.1,4.5,0.033874506,7513.69,951.1,42.7995,272.9657,4.5,42.7995,16066.949999999999,0.15393067149,12922.9663147,13037.169936799999,8.459999999999999,272.9657
625,IN,Sullivan,9.8,21475.0,0.210384168,0.789615832,0.000791618,0.014016298,0.001396973,30537.01697,48508.94085,34274.3135,0.002953667,0.487815987,0.494534275,0.017649738,28.01,74.0,12.0,7.0,0.9,1.5832363213038416,92.81,4.41,0.18,0.25,1.37,1.02,68.60000000000001,3865.5,0.16612266985494778,10205.513161288463,7210.772929468668,2.524610016,0.03786915024,0.16612266985494778,0.0126146682,1046635292.9846001,5496.6630546,10205.513161288463,1662610646.2458563,7210.772929468668,1046635292.9846001,1662610646.2458563,411291.762,6169.376429999999,0.24124172546445444,0.24124172546445444,336.12,518.0,6867.9400000000005,2.524610016,411291.762,336.12,2.16,68.60000000000001,518.0,649.6700000000001,30.87,0.0126146682,6867.9400000000005,649.6700000000001,409.2921,127.14970000000001,30.87,409.2921,3865.5,0.03786915024,5496.6630546,6169.376429999999,2.16,127.14970000000001
626,IN,Switzerland,9.1,10613.0,0.0,1.0,0.0,0.010647319,0.000848017,25782.91815,0.0,27902.41167,0.001355884,0.45,0.532967033,0.017032967,29.37,60.0,9.0,10.0,0.0,2.9209460096108546,97.22,0.29,0.17,0.15,1.39,0.78,91.0,1804.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719405596.2752149,4383.0960855,0.0,0.0,0.0,719405596.2752149,0.0,251121.70503,4743.409983900001,0.23983516485000003,0.23983516485000003,264.33,600.0,5833.2,0.0,251121.70503,264.33,1.53,91.0,600.0,972.2,2.9,0.0,5833.2,972.2,28.193799999999996,135.1358,2.9,28.193799999999996,1804.21,0.0,4383.0960855,4743.409983900001,1.53,135.1358
627,IN,Tippecanoe,8.6,172780.0,0.854989003,0.145010997,0.002124088,0.014370876,0.002129876,28455.77499,41523.64886,35722.58989,0.002359706,0.552063242,0.435764802,0.012171956,20.21,78.0,35.0,10.0,1.1,0.8218543812941312,80.37,3.9,6.18,0.2,7.49,2.18,86.0,1067780.4,0.12398280774906599,35502.26313973349,30542.421514628983,29.924615105,5.28383203854,0.12398280774906599,0.015807963600000002,1016513979.969889,175856.6894382,35502.26313973349,1483332278.9621463,30542.421514628983,1016513979.969889,1483332278.9621463,1250290.6461500002,220765.6055202,0.24056972934160809,0.24056972934160809,707.35,780.0,6268.860000000001,29.924615105,1250290.6461500002,707.35,216.29999999999998,86.0,780.0,803.7,39.0,0.015807963600000002,6268.860000000001,803.7,313.443,601.9713,39.0,313.443,1067780.4,5.28383203854,175856.6894382,220765.6055202,216.29999999999998,601.9713
628,IN,Tipton,10.0,15936.0,0.383973394,0.616026606,0.000815763,0.016315261,0.001945281,31704.46563,38935.54688,34158.76699,0.002055095,0.415229334,0.568800307,0.015970359,25.86,82.0,14.0,7.0,1.2,1.694277108433735,96.35,0.18,0.4,0.13,2.17,0.98,70.0,6374.400000000001,0.2365378267001208,14950.214082759712,13116.057696005464,5.375627516000001,0.15358935760000003,0.2365378267001208,0.0195783132,1082985453.9976335,12681.786252,14950.214082759712,1329990273.5021415,13116.057696005464,1082985453.9976335,1329990273.5021415,478222.73785999994,13663.506796,0.23618257265460552,0.23618257265460552,362.03999999999996,574.0,7900.7,5.375627516000001,478222.73785999994,362.03999999999996,5.6000000000000005,70.0,574.0,674.4499999999999,1.26,0.0195783132,7900.7,674.4499999999999,17.343,209.07949999999997,1.26,17.343,6374.400000000001,0.15358935760000003,12681.786252,13663.506796,5.6000000000000005,209.07949999999997
629,IN,Vanderburgh,8.7,179703.0,0.908326517,0.091673483,0.00306617,0.020044184,0.002815757,33618.56614,37853.8796,36014.93046,0.003822975,0.507661996,0.483053467,0.009284537,27.14,74.0,21.0,10.0,1.3,1.4357022420326873,85.18,9.03,1.11,0.19,2.16,2.28,87.0,199470.33000000002,0.0832694555146487,34383.68261200535,32713.31634472901,19.074856857,1.00824243387,0.0832694555146487,0.0260574392,1210770321.6970108,37316.608415400005,34383.68261200535,1363304841.4352129,32713.31634472901,1210770321.6970108,1363304841.4352129,756313.53966,39976.57281060001,0.2452278872319401,0.2452278872319401,569.94,740.0,6303.320000000001,19.074856857,756313.53966,569.94,23.310000000000002,87.0,740.0,851.8000000000001,90.3,0.0260574392,6303.320000000001,851.8000000000001,769.1754,183.98880000000003,90.3,769.1754,199470.33000000002,1.00824243387,37316.608415400005,39976.57281060001,23.310000000000002,183.98880000000003
630,IN,Vermillion,12.6,16212.0,0.396311374,0.603688626,0.002220577,0.01437207,0.002220577,43257.21154,56584.79532,49586.2156,0.004464594,0.561037141,0.42186405,0.017098809,28.56,78.0,13.0,8.0,1.8,1.4187021959042685,97.84,0.13,0.19,0.18,0.8,0.83,100.8,3080.28,0.2392486688382321,22425.197980777968,19651.581235896236,5.152047862,0.07529916106,0.2392486688382321,0.025869726000000003,2144961417.677248,8218.8701926,22425.197980777968,2805825860.419391,19651.581235896236,2144961417.677248,2805825860.419391,644620.8028000001,9421.380964,0.23668140050268105,0.23668140050268105,371.28,624.0,7631.52,5.152047862,644620.8028000001,371.28,2.47,100.8,624.0,782.72,1.04,0.025869726000000003,7631.52,782.72,12.7192,78.272,1.04,12.7192,3080.28,0.07529916106,8218.8701926,9421.380964,2.47,78.272
631,IN,Wabash,11.1,32888.0,0.500152031,0.499847969,0.000942593,0.019064704,0.001945999,27647.30562,32020.26782,28810.20212,0.002753892,0.39333862,0.593900944,0.012760435,25.41,73.0,18.0,10.0,0.9,0.9425930430552176,95.38,0.47,0.41,0.64,2.12,1.12,111.0,13484.08,0.24999997688657508,16015.001983336944,14409.481103838509,9.002736558,0.20506233271000002,0.24999997688657508,0.0171582336,796524462.9856119,11335.3953042,16015.001983336944,922510387.8307319,14409.481103838509,796524462.9856119,922510387.8307319,518583.63816000003,11812.1828692,0.2336041777296573,0.2336041777296573,457.38,730.0,6962.74,9.002736558,518583.63816000003,457.38,7.38,111.0,730.0,953.8,4.699999999999999,0.0171582336,6962.74,953.8,44.828599999999994,202.2056,4.699999999999999,44.828599999999994,13484.08,0.20506233271000002,11335.3953042,11812.1828692,7.38,202.2056
632,IN,Warren,10.3,8508.0,0.228960978,0.771039022,0.000117536,0.012929008,0.000940291,24603.20285,40415.09434,33125.53373,0.003408557,0.438969485,0.541770885,0.01925963,28.04,85.0,16.0,8.0,1.2,2.3507287259050305,97.8,0.12,0.42,0.15,0.82,0.69,82.4,3573.3599999999997,0.17653784855328353,9253.479526048666,7584.454599592789,3.663375648,0.09616361076,0.17653784855328353,0.0155148096,814994225.8737073,10333.345197,9253.479526048666,1338771570.7608023,7584.454599592789,814994225.8737073,1338771570.7608023,530008.53968,13912.7241666,0.23782088637644425,0.23782088637644425,448.64,680.0,8313.0,3.663375648,530008.53968,448.64,6.72,82.4,680.0,782.4,0.96,0.0155148096,8313.0,782.4,11.735999999999999,80.196,0.96,11.735999999999999,3573.3599999999997,0.09616361076,10333.345197,13912.7241666,6.72,80.196
633,IN,Warrick,7.8,59689.0,0.706930925,0.293069075,0.001759118,0.015815309,0.001189499,30258.13859,46516.97531,36954.39739,0.001459565,0.430106402,0.558625501,0.011268097,20.57,83.0,25.0,8.0,0.2,1.3737874650270567,93.98,1.31,1.6,0.16,1.58,1.33,62.4,95502.40000000001,0.20717959227864438,32884.288384100466,26124.206329730285,17.673273125,1.13108948,0.20717959227864438,0.0031630618000000003,1118171277.7365541,48413.021744,32884.288384100466,1719006790.9865584,26124.206329730285,1118171277.7365541,1719006790.9865584,923859.93475,59127.035824,0.24026840430055738,0.24026840430055738,514.25,664.0,7800.34,17.673273125,923859.93475,514.25,40.0,62.4,664.0,751.84,10.48,0.0031630618000000003,7800.34,751.84,123.11380000000001,148.4884,10.48,123.11380000000001,95502.40000000001,1.13108948,48413.021744,59127.035824,40.0,148.4884
634,IN,Washington,11.9,28262.0,0.231547661,0.768452339,0.001167646,0.01425943,0.001238412,24688.93191,29116.46586,25957.87293,0.00265374,0.403538257,0.576647501,0.019814241,28.29,74.0,9.0,10.0,1.1,1.203028801924846,97.44,0.22,0.3,0.16,1.08,0.85,119.0,8478.6,0.17793334168542907,6741.849566469353,6010.484761476717,2.0839289489999997,0.06946429829999999,0.17793334168542907,0.015685373000000002,640872157.2972022,7406.679572999999,6741.849566469353,755801520.9645633,6010.484761476717,640872157.2972022,755801520.9645633,233620.85637000002,7787.361879,0.23269932745694574,0.23269932745694574,254.60999999999999,740.0,7210.5599999999995,2.0839289489999997,233620.85637000002,254.60999999999999,2.6999999999999997,119.0,740.0,974.4,2.2,0.015685373000000002,7210.5599999999995,974.4,21.436799999999998,105.2352,2.2,21.436799999999998,8478.6,0.06946429829999999,7406.679572999999,7787.361879,2.6999999999999997,105.2352
635,IN,Wayne,12.5,68917.0,0.669500994,0.330499006,0.002553797,0.016280453,0.003090674,29010.92473,35312.26451,32338.12424,0.004411103,0.471220503,0.5096982,0.019081297,29.15,62.0,15.0,10.0,1.8,1.6106330803720417,88.98,4.86,0.76,0.2,2.62,2.65,125.0,52376.92,0.22126941303301195,23641.596189835924,21650.406322775492,10.04251491,0.5088207554399999,0.22126941303301195,0.0293048154,938158888.2360284,22048.302794799998,23641.596189835924,1141932396.9201229,21650.406322775492,938158888.2360284,1141932396.9201229,485071.86360000004,24576.974422400002,0.2401802421821946,0.2401802421821946,437.25,620.0,5516.76,10.04251491,485071.86360000004,437.25,11.4,125.0,620.0,889.8000000000001,48.6,0.0293048154,5516.76,889.8000000000001,432.44280000000003,233.12760000000003,48.6,432.44280000000003,52376.92,0.5088207554399999,22048.302794799998,24576.974422400002,11.4,233.12760000000003
636,IN,Wells,9.5,27636.0,0.494391374,0.505608626,0.000108554,0.019286438,0.002532928,29434.33359,33190.83431,31137.10451,0.003437545,0.33680104,0.650501033,0.012697927,25.45,83.0,13.0,5.0,1.1,1.411202778983934,96.27,0.32,0.37,0.26,2.04,0.88,47.5,10225.32,0.2499685433143921,16409.26217872724,15393.915881080497,6.427087862,0.18292480838,0.2499685433143921,0.0212150818,916499921.1740335,10890.7034283,16409.26217872724,1033466476.6845638,15393.915881080497,916499921.1740335,1033466476.6845638,404782.35863000003,11520.7286687,0.2190894244354743,0.2190894244354743,330.84999999999997,415.0,7990.41,6.427087862,404782.35863000003,330.84999999999997,4.81,47.5,415.0,481.34999999999997,1.6,0.0212150818,7990.41,481.34999999999997,30.8064,196.39079999999998,1.6,30.8064,10225.32,0.18292480838,10890.7034283,11520.7286687,4.81,196.39079999999998
637,IN,White,10.2,24643.0,0.320334375,0.679665625,0.000689851,0.022318711,0.002272451,28556.8369,39640.51995,32372.83951,0.003907398,0.44942881,0.532274543,0.018296647,25.7,71.0,11.0,10.0,2.1,1.3391226717526277,91.18,0.21,0.34,0.21,7.09,1.44,102.0,8378.62,0.21772026319335938,12698.221182858282,10370.133311411157,3.523678125,0.10891368750000001,0.21772026319335938,0.04686929310000001,924465897.876946,9709.324546,12698.221182858282,1283276190.4343033,10370.133311411157,924465897.876946,1283276190.4343033,356101.23461000004,11006.765433400002,0.23921951445378384,0.23921951445378384,282.7,710.0,6473.780000000001,3.523678125,356101.23461000004,282.7,3.74,102.0,710.0,911.8000000000001,2.1,0.04686929310000001,6473.780000000001,911.8000000000001,19.1478,646.4662000000001,2.1,19.1478,8378.62,0.10891368750000001,9709.324546,11006.765433400002,3.74,646.4662000000001
638,IN,Whitley,11.2,33292.0,0.288357563,0.711642437,0.000420521,0.017001081,0.001862309,29443.83319,42413.371,35018.51664,0.003617386,0.385962602,0.600737424,0.013299974,26.4,86.0,17.0,5.0,1.2,1.4417878168929472,96.56,0.29,0.32,0.23,1.55,1.14,56.0,10653.44,0.205207478860701,12230.216300174872,10097.854118185349,4.902078571,0.09227442016,0.205207478860701,0.0204012972,1031079362.5093994,9422.026620800001,12230.216300174872,1485253338.1219935,10097.854118185349,1031079362.5093994,1485253338.1219935,595314.7828800001,11205.9253248,0.23186217928581723,0.23186217928581723,448.79999999999995,430.0,8304.16,4.902078571,595314.7828800001,448.79999999999995,5.44,56.0,430.0,482.8,1.45,0.0204012972,8304.16,482.8,28.002399999999998,149.668,1.45,28.002399999999998,10653.44,0.09227442016,9422.026620800001,11205.9253248,5.44,149.668
639,IA,Adair,5.6,7682.0,0.0,1.0,0.000650872,0.019786514,0.001431919,27145.28302,0.0,28452.65152,0.000446498,0.474710091,0.508265482,0.017024426,22.24,91.0,11.0,6.0,0.0,1.3017443374121322,97.72,0.14,0.29,0.05,1.31,0.68,33.599999999999994,2227.7799999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772355278.1798332,7872.132075799999,0.0,0.0,0.0,772355278.1798332,0.0,312979.16672,8251.268940799999,0.24127875321237885,0.24127875321237885,244.64,546.0,8892.52,0.0,312979.16672,244.64,3.19,33.599999999999994,546.0,586.3199999999999,0.8400000000000001,0.0,8892.52,586.3199999999999,13.680800000000001,128.0132,0.8400000000000001,13.680800000000001,2227.7799999999997,0.0,7872.132075799999,8251.268940799999,3.19,128.0132
640,IA,Adams,4.9,4029.0,0.0,1.0,0.006453214,0.024571854,0.002482005,22091.59159,33655.46218,25136.06195,0.003261355,0.506799637,0.474161378,0.019038985,22.59,84.0,12.0,5.0,0.0,2.730206006453214,97.34,0.2,0.57,0.45,0.92,0.55,24.5,2296.5299999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555295614.780339,12592.2072063,0.0,845965782.3123621,0.0,555295614.780339,845965782.3123621,301632.7434,14327.555311499998,0.24030481424981978,0.24030481424981978,271.08,420.0,8176.56,0.0,301632.7434,271.08,6.84,24.5,420.0,486.70000000000005,1.0,0.0,8176.56,486.70000000000005,19.468000000000004,89.5528,1.0,19.468000000000004,2296.5299999999997,0.0,12592.2072063,14327.555311499998,6.84,89.5528
641,IA,Allamakee,8.0,14330.0,0.260362875,0.739637125,0.0,0.025889742,0.001465457,25217.98189,0.0,26940.35594,0.000418702,0.56254427,0.420031166,0.017424564,22.56,95.0,14.0,6.0,1.4,1.04675505931612,92.99,0.76,0.23,0.22,5.28,0.61,48.0,3295.9,0.19257404832173436,0.0,7014.268526061727,3.64508025,0.05988346125,0.19257404832173436,0.0362456388,679381408.205074,5800.1358347000005,0.0,0.0,7014.268526061727,679381408.205074,0.0,377164.98316,6196.281866200001,0.23628612565471882,0.23628612565471882,315.84,570.0,8834.05,3.64508025,377164.98316,315.84,3.22,48.0,570.0,557.9399999999999,4.5600000000000005,0.0362456388,8834.05,557.9399999999999,70.6724,490.9872,4.5600000000000005,70.6724,3295.9,0.05988346125,5800.1358347000005,6196.281866200001,3.22,490.9872
642,IA,Appanoose,7.4,12887.0,0.417474975,0.582525025,0.00287111,0.023279274,0.001862342,23238.77746,32005.09461,26711.93772,0.001385893,0.480893782,0.499676166,0.019430052,25.25,88.0,12.0,8.0,0.0,1.2415612632885853,96.76,0.43,0.27,0.23,1.4,1.05,59.2,3479.4900000000002,0.2431896202487494,13361.326072182386,11151.565531858558,5.0096997000000005,0.11271824325000002,0.2431896202487494,0.0,620752776.2004598,6274.469914200001,13361.326072182386,854918093.9450277,11151.565531858558,620752776.2004598,854918093.9450277,320543.25264,7212.223184400001,0.2402911612429998,0.2402911612429998,303.0,704.0,8514.880000000001,5.0096997000000005,320543.25264,303.0,3.24,59.2,704.0,774.08,3.44,0.0,8514.880000000001,774.08,41.6068,135.464,3.44,41.6068,3479.4900000000002,0.11271824325000002,6274.469914200001,7212.223184400001,3.24,135.464
643,IA,Audubon,5.7,6119.0,0.0,1.0,0.000653702,0.027945743,0.001634254,26258.34971,37730.56995,28086.7052,0.000326851,0.506259098,0.475691412,0.018049491,21.87,98.0,12.0,5.0,0.0,1.3074031704526885,98.17,0.15,0.41,0.11,0.6,0.6,28.5,2508.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737510527.3432754,10765.9233811,0.0,1059727395.2136286,0.0,737510527.3432754,1059727395.2136286,337040.4624,11515.549132,0.24082310516546637,0.24082310516546637,262.44,490.0,9620.66,0.0,337040.4624,262.44,4.92,28.5,490.0,490.85,0.75,0.0,9620.66,490.85,14.7255,58.902,0.75,14.7255,2508.79,0.0,10765.9233811,11515.549132,4.92,58.902
644,IA,Benton,6.3,26076.0,0.193434576,0.806565424,0.000843688,0.019788311,0.000920387,29383.74194,27026.31579,29135.53452,0.000630081,0.514731622,0.470172112,0.015096266,22.3,91.0,14.0,6.0,0.0,0.882037122258015,97.36,0.36,0.25,0.16,1.05,0.92,37.8,6519.0,0.15601764080770023,5227.823935680755,5635.819766409563,2.708084064,0.048358644,0.15601764080770023,0.0,856111027.6196418,7345.935485,5227.823935680755,787426156.6479661,5635.819766409563,856111027.6196418,787426156.6479661,407897.48328000004,7283.88363,0.24201245382892564,0.24201245382892564,312.2,546.0,8859.76,2.708084064,407897.48328000004,312.2,3.5,37.8,546.0,584.16,2.16,0.0,8859.76,584.16,35.0496,102.22800000000001,2.16,35.0496,6519.0,0.048358644,7345.935485,7283.88363,3.5,102.22800000000001
645,IA,Black Hawk,6.3,131090.0,0.865191853,0.134808147,0.004226104,0.018658937,0.002250362,32094.67983,36776.71647,34650.69112,0.00193104,0.604924739,0.380733308,0.014341953,23.28,82.0,23.0,9.0,0.5,1.0298268365245251,83.89,8.77,1.29,0.16,3.74,2.28,56.699999999999996,169106.1,0.11663491050242639,31818.91546993492,29979.495657843447,19.899412619,1.11609749037,0.11663491050242639,0.0093294685,1112102837.3846242,41402.1369807,31818.91546993492,1274338642.8097868,29979.495657843447,1112102837.3846242,1274338642.8097868,796965.8957600001,44699.391544800004,0.2303149969705066,0.2303149969705066,535.44,738.0,6878.9800000000005,19.899412619,796965.8957600001,535.44,29.67,56.699999999999996,738.0,755.01,78.92999999999999,0.0093294685,6878.9800000000005,755.01,735.7153,313.7486,78.92999999999999,735.7153,169106.1,1.11609749037,41402.1369807,44699.391544800004,29.67,313.7486
646,IA,Boone,5.8,26306.0,0.493651638,0.506348362,0.001900707,0.018969056,0.001596594,29223.83517,29033.04179,29161.79491,0.0,0.528106827,0.451791227,0.020101946,23.85,81.0,19.0,7.0,0.0,1.0263818140348209,95.77,0.77,0.33,0.27,1.92,1.01,40.6,8680.98,0.24995969829991696,14332.208635755951,14395.767824341563,9.379381122,0.16290504054000002,0.24995969829991696,0.0,852219487.711185,9643.8656061,14332.208635755951,846655610.2934393,14395.767824341563,852219487.711185,846655610.2934393,554074.10329,9623.392320300001,0.23859403135740673,0.23859403135740673,453.15000000000003,567.0,7757.37,9.379381122,554074.10329,453.15000000000003,6.2700000000000005,40.6,567.0,670.39,5.390000000000001,0.0,7757.37,670.39,73.74289999999999,183.8784,5.390000000000001,73.74289999999999,8680.98,0.16290504054000002,9643.8656061,9623.392320300001,6.2700000000000005,183.8784
647,IA,Bremer,5.0,24276.0,0.355124403,0.644875597,0.002965892,0.02207942,0.001524139,31132.87302,39621.5746,33502.12456,0.000901302,0.539196644,0.446041489,0.014761868,18.42,100.0,21.0,6.0,1.3,1.2769813807876091,96.63,0.77,0.71,0.05,0.98,0.95,30.0,17235.96,0.22901106139389357,14070.588025744963,11897.421983601636,7.457612462999999,0.25213832613,0.22901106139389357,0.028703245999999998,1043017389.8267032,22104.3398442,14070.588025744963,1327406927.512532,11897.421983601636,1043017389.8267032,1327406927.512532,703544.61576,23786.508437599998,0.24050407395356294,0.24050407395356294,386.82000000000005,600.0,9663.0,7.457612462999999,703544.61576,386.82000000000005,14.91,30.0,600.0,579.78,4.62,0.028703245999999998,9663.0,579.78,74.4051,94.69739999999999,4.62,74.4051,17235.96,0.25213832613,22104.3398442,23786.508437599998,14.91,94.69739999999999
